0.0014002800560112022	1.88690386609537
0.0028005601120224045	0.4717259665238425
0.004200840168033607	0.3003768390498237
0.005601120224044809	0.257265107136866
0.007001400280056011	0.2446253714580012
0.008401680336067214	0.24127611756874084
0.009801960392078417	0.2409021949035025
0.011202240448089618	0.24139490743162206
0.01260252050410082	0.24203718043529146
0.014002800560112024	0.24261149770750165
0.015403080616123225	0.2430671193803154
0.016803360672134428	0.24341505514762682
0.01820364072814563	0.24367409821741712
0.019603920784156834	0.2438686175063141
0.021004200840168033	0.2440130390516278
0.022404480896179236	0.24412332009227317
0.02380476095219044	0.24420602222972448
0.02520504100820164	0.24427086056809347
0.026605321064212845	0.24431979971261777
0.028005601120224044	0.24435925328204744
0.029405881176235247	0.24438885939868432
0.03080616123224645	0.24441338590050637
0.03220644128825765	0.24443131103219623
0.03360672134426885	0.24444657305450712
0.035007001400280055	0.24445705628696748
0.036407281456291254	0.24446626538658006
0.03780756151230246	0.244471767573958
0.03920784156831366	0.2444768306146678
0.04060812162432486	0.2444788445847149
0.042008401680336066	0.2444809419680561
0.043408681736347265	0.24448040948400146
0.04480896179235847	0.2444802991473338
0.04620924184836967	0.24447783494150935
0.04760952190438087	0.24447601926036944
0.04900980196039208	0.2444720366447471
0.050410082016403276	0.2444688579190776
0.05181036207241448	0.24446364204133356
0.05321064212842568	0.24445933920434643
0.05461092218443688	0.2444530913054279
0.05601120224044809	0.24444783474040674
0.05741148229645929	0.24444069974077876
0.058811762352470494	0.2444346132935129
0.06021204240848169	0.24442669746872583
0.06161232246449289	0.2444198727303215
0.0630126025205041	0.24441125531660293
0.0644128825765153	0.24440376110706144
0.0658131626325265	0.24439450208927158
0.06721344268853771	0.24438639088566091
0.06861372274454891	0.24437653632661915
0.07001400280056011	0.2443678487019068
0.07141428285657131	0.24435743445427832
0.07281456291258251	0.2443482021945052
0.07421484296859372	0.24433725652800597
0.07561512302460492	0.24432750485519425
0.07701540308061612	0.2443160503436046
0.07841568313662732	0.24430579952343148
0.07981596319263852	0.2442938544184079
0.08121624324864973	0.2442831209381327
0.08261652330466093	0.24427070018198244
0.08401680336067213	0.24425949762397503
0.08541708341668333	0.24424661360502065
0.08681736347269453	0.24423495330189157
0.08821764352870574	0.244221616424034
0.08961792358471694	0.2442095079552066
0.09101820364072814	0.24419572707183962
0.09241848369673934	0.24418317864373926
0.09381876375275054	0.24416896139158373
0.09521904380876176	0.2441559801315356
0.09661932386477295	0.2441413331899169
0.09801960392078415	0.24412792537546502
0.09941988397679535	0.24411285466954627
0.10082016403280655	0.24409902590902383
0.10222044408881777	0.24408353677056568
